Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,BKS,0,0,0,0,491220000.0,683700000.0,134.2,19.74,1.93,0.14,1.1,0.19,6.06,0.11,1.09,1.4,0.88,3550000000.0,48.72,-3.9,1070000000.0000001,112870000.0,3670000.0,0.05,,9440000.0,0.13,203800000.0,45.85,1.18,6.09,105990000.0,-101270000.0,0.4,6.06,5.84,2580000.0,72790000.0,62250000.0,25.34,80.15,6970000.0,1.47,13.73,15660000.0
0,0,BLK,0,0,0,0,74650000000.0,74070000000.0,18.04,15.65,2.64,5.35,2.37,5.31,13.0,30.58,38.97,1.79,13.14,13960000000.0,87.5,-6.6,7210000000.0,5700000000.0,4269999999.9999995,26.51,-3.3,6700000000.0,43.11,5840000000.0,18.05,1.33,201.57,2990000000.0,3530000000.0,1.42,450.76,436.18,154520000.0,154520000.0,117700000.0,3.76,83.5,1610000.0,3.12,1.36,1710000.0
0,0,BLL,0,0,0,0,23520000000.0,30430000000.0,55.33,23.28,1.86,2.02,6.67,2.62,16.93,3.83,9.5,3.99,11.43,11640000000.0,34.14,0.0,2310000000.0,1800000000.0,446000000.0,1.28,-6.4,603000000.0,1.8,7350000000.0,201.51,1.09,10.6,1510000000.0,440000000.0,0.53,66.19,57.97,2260000.0,334740000.0,330950000.0,0.82,89.05,10740000.0,4.2,4.21,11410000.0
0,0,BMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BMS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BMY,0,0,0,0,72670000000.0,72570000000.0,14.17,10.07,1.98,3.12,4.78,3.12,10.0,22.09,28.65,12.28,36.62,23290000000.0,14.26,14.0,16070000000.0,7260000000.0,5140000000.0,3.14,15.1,8760000000.0,5.36,6060000000.0,39.54,1.93,9.3,6150000000.0,4210000000.0,0.73,46.61,48.15,14010000.0,1630000000.0,1630000000.0,0.11,75.05,111320000.0,8.29,6.81,99720000.0
0,0,BRCM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,BRK-B,0,0,0,0,522470000000.0,-12910000000.0,0.01,19.44,0.9,2.08,0.0,-0.05,-0.26,10.7,15.73,3.42,7.5,250720000000.0,152643.12,5.5,10020000000.0,49250000000.0,26820000000.0,16328.66,,114170000000.0,69815.52,97200000000.0,26.09,1.68,225490.23,37420000000.0,29910000000.0,0.89,206.65,204.74,3600000.0,1370000000.0,1350000.0,,,10130000.0,2.67,0.77,11280000.0
0,0,BSX,0,0,0,0,59510000000.0,69000000000.0,33.56,24.0,2.34,5.99,6.47,6.94,26.05,18.08,17.46,5.04,22.1,9940000000.0,7.18,4.8,6990000000.0,2650000000.0,1800000000.0,1.28,42.3,139000000.0,0.1,9490000000.0,102.83,1.39,6.64,467000000.0,-1900000000.0,0.71,40.8,38.4,8289999.999999999,1390000000.0,1390000000.0,0.25,93.4,13630000.0,1.7,1.1,14600000.0
0,0,BTU,0,0,0,0,2420000000.0,3180000000.0,4.77,21.77,-0.16,0.45,0.76,0.59,2.73,10.47,9.42,4.13,16.51,5370000000.0,46.21,-14.5,1510000000.0,1160000000.0,543700000.0,4.74,-40.6,798100000.0,7.46,1450000000.0,44.47,1.77,29.9,1110000000.0,647760000.0,0.85,23.47,28.63,105200000.0,105200000.0,69760000.0,22.42,6.39,2200000.0,2.58,2.78,2340000.0
0,0,BWA,0,0,0,0,8020000000.0,9930000000.0,9.35,8.51,5.66,0.78,1.88,0.96,5.92,8.4,12.1,7.75,21.87,10310000000.0,49.71,-7.8,2230000000.0,1680000000.0,865700000.0,4.14,-28.9,494000000.0,2.38,2180000000.0,49.81,1.62,20.62,1130000000.0,645350000.0,1.71,39.66,39.62,1610000.0,207610000.0,205630000.0,0.6,94.33,6160000.0,3.56,3.34,5660000.0
0,0,BXP,0,0,0,0,20740000000.0,34240000000.000004,41.51,39.29,6.33,7.49,3.63,12.35,21.25,18.22,34.9,3.02,7.67,2770000000.0,17.94,9.7,1690000000.0,1610000000.0,494560000.0,3.19,-43.6,360090000.0,2.33,11380000000.0,139.26,2.93,36.48,1130000000.0,960120000.0,0.96,133.09,130.73,154520000.0,154520000.0,154250000.0,0.15,99.79,2730000.0,3.52,2.31,2710000.0
0,0,C,0,0,0,0,164730000000.0,-5210000000.0,10.43,8.39,0.64,2.53,0.93,-0.08,,27.87,35.91,0.94,9.09,65060000000.0,26.69,-2.6,65500000000.0,,16770000000.0,6.87,1.9,729470000000.0,315.45,521650000000.0,,,77.09,-7620000000.0,,1.82,67.17,64.39,13260000.0,2310000000.0,2310000000.0,0.17,80.01,15540000.0,1.16,0.66,18430000.0
0,0,CA,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAG,0,0,0,0,13420000000.0,24230000000.0,17.88,11.87,1.44,1.41,1.78,2.54,12.44,7.11,16.93,6.19,12.13,9540000000.0,21.48,32.9,2720000000.0,1950000000.0,680200000.0,1.53,81.8,236600000.0,0.49,10680000000.0,143.06,1.28,15.35,1130000000.0,468400000.0,1.3,28.43,25.95,4950000.0,485920000.0,484760000.0,0.85,90.71,23280000.0,4.02,6.81,22620000.0
0,0,CAH,0,0,0,0,14460000000.0,19790000000.0,4826.0,9.3,2.19,0.1,2.31,0.14,7.13,0.0,1.23,2.69,0.06,143530000000.0,473.31,4.7,7180000000.0,2780000000.0,3000000.0,0.01,16.1,3440000000.0,11.53,9080000000.0,145.7,1.07,20.91,2770000000.0,2460000000.0,1.68,45.26,47.91,2810000.0,298060000.0,297080000.0,0.32,92.36,16590000.0,6.6,5.54,15350000.0
0,0,CAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CAMP,0,0,0,0,387080000.0,509980000.0,328.86,12.38,1.31,1.08,1.94,1.42,13.51,0.33,5.68,2.22,0.6,357980000.0,10.51,-6.1,147760000.0,37750000.0,1190000.0,0.04,,200140000.0,5.95,331110000.0,166.29,1.6,5.93,11280000.0,-10120000.0,2.34,10.81,12.88,33600000.0,33600000.0,32460000.0,3.83,79.25,2190000.0,4.28,8.02,2330000.0
0,0,CAT,0,0,0,0,76090000000.0,106050000000.0,12.38,10.27,0.57,1.38,4.93,1.92,9.53,11.5,15.2,6.71,41.4,55330000000.0,94.58,4.7,14900000000.0,11130000000.0,6360000000.0,10.75,13.0,6360000000.0,11.12,36540000000.0,236.08,1.43,27.0,6740000000.0,2560000000.0,1.51,128.76,132.3,4310000.0,571880000.0,570870000.0,0.17,68.58,7360000.0,1.8,1.29,10650000.0
0,0,CB,0,0,0,0,67530000000.0,81000000000.0,17.58,13.15,1.34,2.06,1.3,2.47,15.59,11.97,14.86,1.79,7.56,32750000000.0,70.9,0.9,8220000000.000001,5200000000.0,3920000000.0,8.44,-3.9,4350000000.0,9.5,17020000000.0,32.5,0.37,114.27,6250000000.0,4040000000.0,0.58,148.44,138.86,1380000.0,457870000.0,454870000.0,0.62,90.55,6470000.0,5.01,1.42,8320000.0
0,0,CBG,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CBS,0,0,0,0,19930000000.0,29600000000.0,6.61,8.09,0.61,1.34,4.55,1.98,9.47,20.32,19.47,8.13,95.77,14920000000.0,39.81,10.8,5400000000.0,3120000000.0,3030000000.0,8.01,209.8,500000000.0,1.33,10390000000.0,238.97,1.5,11.63,1150000000.0,2029999999.9999998,0.87,49.37,49.04,2160000.0,351730000.0,333330000.0,7.77,0.0,10540000.0,4.91,3.0,9450000.0
0,0,CCE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CCI,0,0,0,0,56210000000.0,79170000000.0,85.75,71.16,4.13,10.13,4.76,14.27,26.28,13.82,27.4,2.71,6.24,5550000000.0,13.39,9.8,3580000000.0,3010000000.0,654000000.0,1.57,84.2,245000000.0,0.59,22840000000.0,194.46,0.76,28.24,2560000000.0,333380000.0,0.36,132.68,123.03,1800000.0,415740000.0,413990000.0,0.38,94.52,5960000.0,3.03,1.65,6750000.0
0,0,CCL,0,0,0,0,32340000000.000004,41390000000.0,10.66,9.43,1.18,1.63,1.3,2.09,7.77,15.09,16.41,4.68,12.44,19800000000.0,28.39,11.0,7790000000.0,5330000000.0,2990000000.0,4.27,-19.6,1200000000.0,1.74,11190000000.0,46.42,0.27,34.94,5630000000.0,-275000000.0,1.24,49.73,53.24,4240000.0,526960000.00000006,396890000.0,17.33,79.25,16149999.999999998,3.14,5.15,13750000.0
0,0,CELG,0,0,0,0,64840000000.0,78900000000.0,14.03,7.39,0.52,4.11,7.95,5.0,10.26,30.09,44.56,12.17,71.15,15770000000.0,22.37,13.8,14060000000.0,7690000000.0,4740000000.0,6.57,82.6,7700000000.0,10.91,20590000000.0,252.22,2.78,11.59,6970000000.0,5370000000.0,1.6,95.02,90.33,5190000.0,701030000.0,703280000.0,0.22,77.62,9680000.0,1.97,1.38,11260000.0
0,0,CERN,0,0,0,0,24900000000.0,24310000000.0,39.51,23.92,2.27,4.56,4.8,4.45,19.93,11.65,14.27,7.21,12.69,5460000000.0,16.65,7.5,4430000000.0,1220000000.0,636280000.0,1.92,3.9,903670000.0,2.78,581170000.0,11.33,2.58,15.78,1360000000.0,476420000.0,0.85,72.03,61.96,2590000.0,325410000.0,314320000.0,4.42,82.77,11520000.0,4.36,3.95,14730000.0
0,0,CF,0,0,0,0,9710000000.0,16809999999.999998,32.24,16.52,0.38,2.17,3.31,3.76,10.41,7.09,16.36,3.46,7.43,4470000000.0,19.45,4.6,917000000.0,1620000000.0,317000000.0,1.37,42.9,671000000.0,3.04,4990000000.0,87.97,1.71,13.34,1520000000.0,875880000.0,0.94,44.22,43.03,2450000.0,221080000.0,219980000.0,6.01,18.57,3570000.0,1.37,1.86,3780000.0
0,0,CFN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CHK,0,0,0,0,3290000000.0,15360000000.0,,17.36,1.04,0.34,1.27,1.57,6.05,8.54,13.93,5.93,41.47,9780000000.0,9.52,-13.4,3080000000.0,2540000000.0,737000000.0,-33.8786,,8000000.0,0.0,9610000000.0,232.12,0.47,1.5,1870000000.0,-552120000.0,2.61,1.9147,2.5849,46350000.0,911880000.0,1110000000.0,1.14,63.8,215940000.0,4.62,19.18,189250000.0
0,0,CHRW,0,0,0,0,11280000000.0,12380000000.0,16.93,15.86,2.47,0.69,6.84,0.75,12.06,4.16,5.74,13.12,43.6,16460000000.0,118.85,-4.4,1360000000.0,1030000000.0,684000000.0,4.88,13.7,445470000.0,3.26,1610000000.0,97.2,1.91,12.07,849260000.0,671800000.0,0.7,82.06,85.69,1350000.0,136560000.0,136000000.0,0.49,89.27,13060000.0,10.38,10.96,12410000.0
0,0,CI,0,0,0,0,66830000000.0,95510000000.0,16.23,9.48,0.75,0.89,1.58,1.27,13.68,4.11,7.81,3.37,10.94,75150000000.0,267.46,233.5,16250000000.0,6980000000.0,3090000000.0,10.85,49.5,6610000000.0,17.41,41170000000.0,96.98,0.64,111.76,4940000000.0,11630000000.0,0.99,156.53,169.73,2430000.0,379460000.0,378450000.0,1.67,90.23,5560000.0,2.96,1.47,4090000.0
0,0,CIM,0,0,0,0,3590000000.0,27050000000.0,15.0,8.41,-8.87,7.27,0.91,54.84,,58.95,78.95,1.15,7.63,493230000.0,2.64,-0.1,452740000.0,,239590000.0,1.28,-50.6,123800000.0,0.66,23600000000.0,597.03,0.78,21.12,36930000.0,,0.39,18.88,18.8,1090000.0,187140000.0,185730000.0,1.11,51.56,11560000.0,9.84,6.23,10210000.0
0,0,CINF,0,0,0,0,17230000000.0,17550000000.0,17.21,28.49,4.95,2.72,2.0,2.77,13.66,15.97,19.25,3.4,12.22,6340000000.0,38.92,76.4,395000000.0,1280000000.0,1010000000.0,6.16,,802000000.0,4.91,877000000.0,10.16,1.28,52.88,1230000000.0,626000000.0,0.56,102.98,89.75,163230000.0,163230000.0,159250000.0,6.59,65.36,2350000.0,2.78,1.76,2310000.0
0,0,CL,0,0,0,0,63220000000.0,69940000000.0,27.34,24.17,11.85,4.1,,4.53,16.8,15.08,23.69,17.55,,15430000000.0,17.79,-2.9,9260000000.0,4160000000.0,2330000000.0,2.68,-11.7,880000000.0,1.02,7190000000.0,,1.07,-0.64,3040000000.0,2400000000.0,0.82,72.45,67.8,3220000.0,859810000.0,798640000.0,0.37,78.51,10130000.0,3.07,1.26,9500000.0
0,0,CLDX,0,0,0,0,35770000.0,-43760000.0,,-0.7,,5.19,0.3,-6.35,0.7,0.0,-963.05,-24.49,-40.76,6890000.0,0.62,-65.0,-55910000.0,-62500000.0,-50290000.0,-4.501,,85070000.0,6.18,5230000.0,4.64,7.41,8.77,-60450000.0,-41770000.0,4.34,2.7171,4.1816,162440000.0,162440000.0,13740000.0,0.36,28.3,1230000.0,3.94,9.54,1220000.0
0,0,CLF,0,0,0,0,2830000000.0,4550000000.0,2.58,7.06,-2.11,1.23,10.99,1.97,6.14,51.54,28.41,13.3,,2310000000.0,7.82,-12.8,809600000.0,741200000.0,1030000000.0,3.94,,430200000.0,1.52,2089999999.9999998,797.48,2.86,0.93,528799999.99999994,-4620000.0,2.71,9.87,9.89,9470000.0,290570000.0,278470000.0,1.27,74.14,71670000.0,8.74,28.29,68410000.0
0,0,CLX,0,0,0,0,19520000000.0,22110000000.0,25.23,23.64,7.42,3.11,25.24,3.52,17.12,12.68,17.9,13.25,98.39,6280000000.0,48.92,2.2,2670000000.0,1290000000.0,796000000.0,6.11,3.3,178000000.0,1.4,2610000000.0,333.8,1.11,6.11,1000000000.0,644500000.0,0.54,153.78,153.9,1030000.0,127370000.0,127060000.0,0.11,79.48,9950000.0,10.46,8.8,9880000.0
0,0,CMA,0,0,0,0,10970000000.0,15600000000.0,9.37,8.59,2.21,3.22,1.52,4.58,,37.97,50.22,1.81,16.78,3400000000.0,20.7,9.7,3330000000.0,,1280000000.0,7.72,20.6,3620000000.0,23.49,8199999999.999999,,,47.67,1300000000.0,,1.45,70.96,76.56,1730000.0,157920000.0,152810000.0,0.98,86.71,6940000.0,3.84,5.01,4410000.0
0,0,CMCSA,0,0,0,0,199530000000.0,311260000000.0,16.66,13.04,1.27,2.02,2.66,3.16,9.95,12.34,19.83,5.47,16.51,98570000000.0,21.62,17.8,64810000000.0,31280000000.0,12170000000.0,2.64,14.0,3500000000.0,0.77,113800000000.0,147.45,0.73,16.52,26050000000.0,12190000000.0,1.04,42.37,39.89,17860000.0,4590000000.0,4500000000.0,0.71,84.67,70210000.0,3.24,1.56,67900000.0
0,0,CME,0,0,0,0,73670000000.0,76530000000.0,38.27,27.68,5.69,16.82,2.79,17.47,26.64,42.47,58.5,2.26,7.6,4380000000.0,12.63,6.4,4310000000.0,2870000000.0,1860000000.0,5.35,-17.0,1080000000.0,3.02,4850000000.0,18.53,1.04,73.27,2280000000.0,2190000000.0,-0.05,196.39,181.79,1490000.0,357970000.0,349080000.0,1.64,87.94,6360000.0,4.11,1.8,6440000.0
0,0,CMG,0,0,0,0,20390000000.0,22530000000.0,100.91,43.95,1.79,4.06,13.79,4.48,38.21,4.08,7.58,7.08,14.41,5020000000.0,180.95,13.9,1590000000.0,589670000.0,205240000.0,7.32,48.3,735020000.0,26.52,2670000000.0,180.05,1.44,53.52,603020000.0,320890000.0,1.18,712.7,639.81,27710000.0,27710000.0,24120000.0,2.52,62.73,1680000.0,3.48,6.87,1850000.0
0,0,CMI,0,0,0,0,26310000000.0,28500000000.0,10.83,11.36,4.3,1.09,3.36,1.18,8.47,10.24,11.37,9.0,29.74,24210000000.0,151.05,7.8,5740000000.0,3360000000.0,2480000000.0,15.41,104.0,1570000000.0,10.01,2850000000.0,32.63,1.57,49.75,2910000000.0,1140000000.0,1.36,164.43,156.66,1190000.0,157490000.0,156680000.0,0.27,84.48,3420000.0,2.7,2.34,2430000.0
0,0,CMS,0,0,0,0,16610000000.0,28940000000.0,26.45,21.82,3.33,2.38,3.42,4.15,14.08,9.01,17.98,3.29,13.24,6980000000.0,24.7,5.4,2400000000.0,2060000000.0,629000000.0,2.21,-11.6,234000000.0,0.82,12120000000.0,247.64,1.13,17.12,1610000000.0,-776630000.0,0.22,57.84,54.47,2040000.0,283750000.0,281830000.0,0.58,94.45,7040000.0,2.98,2.84,5860000.0
0,0,CNP,0,0,0,0,14380000000.0,29590000000.0,43.49,15.86,2.93,1.31,2.23,2.7,13.48,3.39,8.53,2.08,5.69,10970000000.0,23.51,11.9,2530000000.0,2200000000.0,308000000.0,0.66,2.4,944000000.0,1.88,14230000000.0,173.17,1.09,12.9,1920000000.0,-98500000.0,0.48,29.12,29.9,4640000.0,502170000.0,500930000.0,0.22,84.1,16010000.000000002,3.45,4.07,15280000.0
0,0,CNX,0,0,0,0,1400000000.0,4850000000.0,8.18,10.57,0.28,0.79,0.33,2.74,5.99,10.26,17.84,2.34,5.43,1770000000.0,8.58,3.4,1260000000.0,809630000.0,181630000.0,0.88,,23970000.0,0.12,2670000000.0,53.69,0.62,21.5,935130000.0,-483280000.0,0.43,7.39,9.93,4630000.0,195680000.0,193360000.0,1.69,103.43,29210000.0,5.3,20.15,24860000.0
0,0,COF,0,0,0,0,41570000000.0,81170000000.0,7.5,7.55,1.37,1.86,0.87,3.63,,27.18,35.33,1.65,11.87,22380000000.0,47.05,3.0,22220000000.0,,5780000000.0,12.08,4.9,18180000000.0,38.71,52650000000.0,,,104.6,16250000000.0,,1.31,90.28,85.33,1810000.0,469600000.0,465940000.0,0.76,90.81,4530000.0,2.5,0.97,4270000.0
0,0,COG,0,0,0,0,10020000000.0,11120000000.0,14.69,12.88,0.32,4.34,4.3,4.81,8.26,30.42,39.78,12.73,29.72,2310000000.0,5.29,35.4,1390000000.0,1350000000.0,702570000.0,1.6,124.1,314890000.0,0.74,1260000000.0,54.35,2.83,5.48,1420000000.0,6610000.0,0.42,24.23,25.1,6230000.0,423370000.0,415930000.0,1.69,104.77,23870000.0,3.72,7.46,27530000.0
0,0,COH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,COL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,COP,0,0,0,0,70540000000.0,76940000000.0,9.89,13.66,138.0,1.87,2.1,2.03,4.88,19.04,25.43,8.45,22.77,37820000000.0,32.71,3.7,17980000000.0,15770000000.0,7200000000.0,6.18,106.4,8270000000.0,7.32,15910000000.0,48.25,1.86,29.07,13430000000.0,6020000000.0,0.69,59.89,64.36,6840000.0,1130000000.0,1130000000.0,0.09,75.12,8580000.0,1.35,0.76,9150000.0
0,0,COST,0,0,0,0,121250000000.0,118030000000.0,33.88,32.32,3.34,0.81,8.37,0.79,19.13,2.41,3.16,7.08,26.75,149620000000.0,340.49,7.4,18420000000.0,6170000000.0,3600000000.0,8.14,20.8,8170000000.0,18.57,6500000000.0,43.85,0.98,32.94,5620000000.0,2109999999.9999998,1.02,258.01,234.68,1680000.0,439790000.0,433150000.0,0.52,73.52,4720000.0,2.45,1.07,4930000.0
0,0,COV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CPB,0,0,0,0,12200000000.0,21550000000.0,39.15,15.6,-5.01,1.21,9.94,2.14,11.03,3.11,14.67,6.52,9.14,10070000000.0,33.46,16.0,2910000000.0,1950000000.0,121000000.0,1.04,,202000000.0,0.67,9280000000.0,750.2,0.62,4.08,1430000000.0,1040000000.0,0.82,40.28,37.37,2290000.0,301150000.0,156570000.0,44.38,53.86,21220000.0,6.47,11.63,21030000.0
0,0,CRM,0,0,0,0,124690000000.0,121650000000.0,107.66,45.58,1.8,8.9,7.43,8.68,69.08,8.26,4.15,1.29,8.42,14010000000.0,18.4,24.3,9830000000.0,1760000000.0,1160000000.0,1.47,14.0,6380000000.0,8.22,6770000000.0,41.15,0.96,21.22,3900000000.0,4170000000.0,0.97,153.39,154.91,5870000.0,774770000.0,740800000.0,4.59,84.79,21140000.0,2.51,3.27,10330000.0
0,0,CSC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CSCO,0,0,0,0,244920000000.0,233620000000.0,19.85,16.78,1.85,4.77,6.71,4.55,15.1,25.76,26.8,8.14,31.67,51320000000.0,11.36,4.0,30680000000.0,15470000000.0,13220000000.0,2.88,13.1,34640000000.0,8.09,23710000000.0,64.42,1.7,8.53,15990000000.0,9710000000.0,1.03,55.4,51.82,22590000.0,4280000000.0000005,4280000000.0000005,0.07,77.33,47540000.0,1.84,1.03,43670000.0
0,0,CSX,0,0,0,0,62520000000.0,76290000000.0,18.93,16.22,1.56,5.05,5.04,6.16,12.0,27.84,40.51,8.3,25.7,12390000000.0,14.76,4.8,6170000000.0,6360000000.0,3450000000.0,4.09,20.0,2009999999.9999998,2.48,16320000000.0,131.15,1.81,15.36,4850000000.0,2440000000.0,1.25,77.01,73.22,3810000.0,809160000.0,808390000.0,0.22,78.69,11220000.0,2.89,1.45,12590000.0
0,0,CTAS,0,0,0,0,25040000000.0,27640000000.0,31.58,28.78,2.18,3.7,7.9,4.08,19.18,12.48,17.04,10.04,27.85,6770000000.0,63.52,5.9,2910000000.0,1440000000.0,835540000.0,7.58,-32.7,80860000.0,0.77,2760000000.0,86.9,2.24,30.3,974010000.0,534059999.99999994,1.12,231.91,207.7,106980000.0,106980000.0,84220000.0,15.47,68.84,3070000.0,5.59,3.53,3070000.0
0,0,CTL,0,0,0,0,13320000000.0,50120000000.0,,9.14,1.06,0.58,0.97,2.16,5.48,-34.62,17.78,3.69,-43.33,23150000000.0,21.7,-5.0,13460000000.0,9140000000.0,-8010000000.0,-7.52,,441000000.0,0.4,37550000000.0,277.28,0.71,12.42,6550000000.0,3290000000.0,0.8,10.95,12.6,13250000.0,1090000000.0,985140000.0,0.78,75.2,105340000.0,7.15,9.71,105050000.0
0,0,CTSH,0,0,0,0,36710000000.0,34410000000.0,18.56,15.07,2.75,2.25,3.31,2.11,10.81,12.39,16.44,10.77,18.28,16320000000.0,28.22,5.1,6290000000.0,3180000000.0,2020000000.0,3.49,-15.2,3670000000.0,6.44,1610000000.0,14.47,2.9,19.57,2470000000.0,2140000000.0000002,1.08,62.89,67.39,6310000.0,569280000.0,567400000.0,0.23,92.71,10260000.0,1.86,1.81,12050000.0
0,0,CTXS,0,0,0,0,13070000000.0,13490000000.0,26.59,15.05,1.84,4.36,23.61,4.5,16.8,18.08,21.65,7.87,100.49,3000000000.0,22.34,3.1,2590000000.0,802800000.0,541760000.0,3.73,-23.5,1790000000.0,13.57,2150000000.0,388.24,0.86,4.21,945060000.0,801940000.0,0.78,97.02,100.79,1710000.0,131650000.0,130840000.0,0.97,103.18,13900000.0,8.04,11.91,13230000.0
0,0,CVC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,CVS,0,0,0,0,75780000000.0,159690000000.0,,8.1,1.49,0.36,1.26,0.76,11.71,-0.08,4.98,3.68,-0.34,209620000000.0,188.09,34.4,30880000000.0,13630000000.0,-174000000.0,-0.16,42.4,8320000000.0,6.41,95550000000.0,159.23,0.94,45.98,8460000000.000001,11330000000.0,1.05,54.06,57.85,9740000.0,1300000000.0,1300000000.0,0.24,83.8,19170000.0,2.2,1.48,19120000.0
0,0,CVX,0,0,0,0,242440000000.0,268459999999.99997,17.3,14.48,0.62,1.54,1.54,1.71,8.09,8.81,9.14,3.5,9.0,157120000000.0,82.87,-4.9,64319999999.99999,33180000000.0,13830000000.0,7.23,-27.2,8760000000.0,4.6,37220000000.0,23.84,1.12,81.4,30630000000.0,13520000000.0,0.8,121.28,119.39,8100000.0,1900000000.0,1900000000.0,0.05,67.48,19150000.0,3.26,1.01,16469999.999999998
0,0,D,0,0,0,0,61810000000.0,106110000000.0,42.1,17.49,4.02,4.49,2.3,7.71,17.33,9.19,26.75,2.59,5.65,13760000000.0,19.94,11.3,6490000000.0,6120000000.0,1260000000.0,1.83,,424000000.0,0.53,43160000000.0,156.37,0.61,33.55,4710000000.0,-787750000.0,0.28,76.82,74.72,3680000.0,651600000.0,800150000.0,0.28,60.19,15710000.0,3.23,1.97,10070000.0
0,0,DAL,0,0,0,0,39760000000.0,55480000000.0,10.04,8.27,0.67,0.88,3.04,1.24,7.22,9.14,12.36,5.99,32.26,44940000000.0,65.97,5.1,11200000000.0,7690000000.0,4110000000.0000005,6.0,31.1,1910000000.0,2.93,18580000000.0,143.92,0.34,19.78,7590000000.0,586500000.0,1.3,55.78,53.07,4750000.0,654650000.0,579820000.0,49.63,0.0,11820000.0,2.43,2.03,12450000.0
0,0,DD,0,0,0,0,51600000000.0,87840000000.0,16.35,15.74,0.52,0.61,0.56,1.04,5.4,3.88,12.37,3.4,3.47,84120000000.0,110.47,-8.7,22270000000.0,16260000000.000002,3250000000.0,4.24,-52.9,11660000000.0,15.57,45460000000.0,48.31,1.72,123.46,6890000000.0,8790000000.0,1.27,70.84,73.47,5720000.0,2250000000.0,747130000.0,0.08,72.22,5640000.0,1.07,0.75,5760000.0
0,0,DDS,0,0,0,0,1640000000.0,2160000000.0,10.17,12.89,-1.62,0.25,0.94,0.33,4.6,2.59,3.81,4.1,9.85,6510000000.0,241.75,0.4,2210000000.0,469030000.0,168320000.0,6.25,-2.4,139800000.0,5.43,620300000.0,35.71,1.78,67.48,360250000.0,204420000.0,1.18,59.02,65.98,21730000.0,21730000.0,17310000.0,17.96,112.16,7520000.0,13.34,71.31,6560000.0
0,0,DE,0,0,0,0,49900000000.0,92840000000.0,15.57,13.76,0.97,1.28,4.25,2.38,15.36,8.53,10.76,3.68,29.78,39010000000.0,121.93,5.8,8980000000.0,6040000000.0,3330000000.0,10.27,-6.1,3040000000.0,9.59,44890000000.0,375.99,1.96,37.6,1550000000.0,-740860000.0,1.33,153.95,157.5,2080000.0,317000000.0,285050000.0,0.23,79.8,8000000.0,3.69,2.5,7740000.0
0,0,DELL,0,0,0,0,36920000000.0,87560000000.0,,7.27,0.68,0.4,,0.96,10.62,-1.51,1.11,0.54,-17.16,91170000000.0,118.64,2.6,25280000000.0,8250000000.0,-1380000000.0,-1.85,,9040000000.0,12.58,55080000000.0,,0.77,-8.99,6510000000.0,6730000000.0,,55.62,56.19,2120000.0,171910000.0,207680000.0,0.4,86.48,5020000.0,2.2,3.29,4150000.0000000005
